0.00,-0.17
0.50,-0.17
0.88,-0.17
1.54,-0.18
1.88,-0.15
2.27,-0.13
2.69,-0.14
3.14,0.00
3.50,0.29
3.73,0.68
3.78,1.25
3.78,1.95
3.69,2.55
3.44,2.91
3.05,3.18
2.61,3.27
2.16,3.24
1.79,3.06
1.55,2.96
0.90,2.95
0.64,3.05
0.21,3.23
-0.21,3.27
-0.65,3.13
-0.99,2.85
-1.21,2.44
-1.24,1.88
-1.24,1.18
-1.14,0.58
-0.91,0.19
-0.53,-0.07
-0.70,1.38
-0.40,1.38
-0.02,1.38
0.38,1.38
0.80,1.38
1.62,1.44
1.98,1.44
2.38,1.44
2.79,1.44
3.19,1.44
1.04,2.38
1.04,1.95
1.04,1.18
1.03,0.38
